,Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수,모델 종류
8755,38477583,현대,더 뉴 싼타페,HEV 1.6 2WD,캘리그래피,202307.0,2023,3650.0,53542.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 09:09:11.000 +09,경기,(주)KM모터스,386부8301,0,0,3,0.0,0.0,1,0,,싼타페
11620,39206115,현대,코나,디젤 1.6 2WD,모던 초이스,202004.0,2020,1475.0,74297.0,디젤,오토,ORIGINAL,일반,2025-03-20 10:07:03.000 +09,대구,용마자동차상사,237라8779,0,1,1,0.0,304.15,1,0,,코나
10847,39198458,현대,더 뉴 싼타페,가솔린 2.5T 2WD,프레스티지,202304.0,2023,3280.0,29680.0,가솔린,오토,ORIGINAL,일반,2025-03-19 17:23:37.000 +09,경기,(주)카트랜드,390조2610,0,1,0,0.0,33.0715,0,0,,싼타페
20031,38973298,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202007.0,2021,3450.0,120012.0,가솔린,오토,ORIGINAL,일반,2025-03-19 14:39:16.000 +09,대전,뉴마도모터스,351두2936,2,1,1,106.7139,69.158,1,0,,제네시스
12917,39029300,현대,그랜드 스타렉스,캠핑카,,201706.0,2018,1850.0,56533.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:58:56.000 +09,경기,제이원모터스,99가3799,0,0,2,0.0,0.0,1,0,,스타렉스
10598,38385107,현대,싼타페 더 프라임,디젤 2.0 2WD,모던,201507.0,2016,899.0,180798.0,디젤,오토,ORIGINAL,일반,2025-03-19 20:03:55.000 +09,경기,클린오토,54보6308,4,3,0,318.3508,369.1992,0,0,,싼타페
25640,38961668,현대,그랜저 IG,2.2 디젤 프리미엄,스페셜,201701.0,2017,1340.0,124362.0,디젤,오토,ORIGINAL,일반,2025-03-19 13:33:20.000 +09,경기,아인모터스,56모1486,3,3,3,485.011,305.272,0,0,,그랜저
1443,39026665,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201501.0,2015,930.0,43110.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:02:03.000 +09,대전,서해모터스,68수2814,2,3,4,397.8044,1500.0218,1,0,,쏘나타
6614,39208444,현대,팰리세이드,디젤 2.2 4WD,프레스티지,201904.0,2019,3150.0,57903.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:01:06.000 +09,경기,정든모터스,09고5966,0,0,0,0.0,0.0,0,0,,팰리세이드
10539,38754961,현대,더 뉴 싼타페,가솔린 2.5T 2WD,프레스티지,202212.0,2023,3060.0,41784.0,가솔린,오토,ORIGINAL,일반,2025-03-19 20:41:25.000 +09,충북,청주모터스,306소8104,0,0,1,0.0,0.0,0,0,,싼타페
26933,39211707,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201611.0,2017,720.0,96161.0,가솔린,오토,ORIGINAL,일반,2025-03-20 14:15:04.000 +09,경기,수성자동차,35로0180,3,5,1,113.8904,1028.2875,0,0,,아반떼
4994,38349346,현대,올 뉴 투싼,디젤 1.6 2WD,모던,201906.0,2019,1630.0,76000.0,디젤,오토,ORIGINAL,일반,2025-03-19 17:27:56.000 +09,대전,아주자동차,09고4803,0,0,0,0.0,0.0,0,0,,투싼
16844,39244527,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202005.0,2021,3890.0,74620.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:09:03.000 +09,충북,주식회사신세계자동차,124라5527,1,1,1,1055.9833,220.0,0,0,,제네시스
30023,39168633,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201708.0,2018,1050.0,79651.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:23:16.000 +09,광주,JK자동차,59나1761,4,1,0,517.4765,112.6664,0,0,,아반떼
23729,39168372,현대,더 뉴 그랜저 IG 하이브리드,캘리그래피,,202008.0,2020,3050.0,82966.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 22:38:13.000 +09,대구,오토플러스(주),142나7093,0,0,1,0.0,0.0,0,0,,그랜저
25117,38875119,현대,그랜저 IG,3.0 LPi 모던 (렌터카),,201910.0,2019,1840.0,75013.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 17:05:44.000 +09,울산,(주)두바이카,103호1026,1,1,0,154.0979,28.914,0,0,,그랜저
4168,39089241,현대,올 뉴 투싼,디젤 2.0 2WD,프리미엄,201706.0,2018,1570.0,67053.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:13:12.000 +09,서울,DY자동차,61오2169,2,0,1,665.7694,0.0,0,0,,투싼
29554,38656399,현대,더 뉴 아반떼,1.6 GDi 모던,기본형,201501.0,2015,760.0,55094.0,가솔린,오토,ORIGINAL,일반,2025-03-20 11:36:26.000 +09,경기,DK모터스,19버4678,3,3,2,295.2954,180.7156,0,0,,아반떼
9006,39113728,현대,싼타페 TM,디젤 2.0 2WD,익스클루시브,202005.0,2020,1760.0,130247.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:00:19.000 +09,경기,㈜오토핸즈,178하8165,0,2,0,0.0,163.0939,0,0,,싼타페
11048,39245408,현대,더 뉴 싼타페,디젤 2.2 4WD,프리미엄 초이스,202103.0,2021,2790.0,78935.0,디젤,오토,ORIGINAL,일반,2025-03-19 14:59:08.000 +09,경기,(주)로드모터스,126호3635,0,1,0,0.0,51.726,1,0,,싼타페
28724,38664751,현대,더 뉴 아반떼,1.6 GDi 스타일,,201408.0,2015,720.0,25499.0,가솔린,수동,ORIGINAL,일반,2025-03-20 13:21:51.000 +09,경기,차오름모터스,63마2641,0,2,5,0.0,377.4718,0,0,,아반떼
17419,39177276,제네시스,G90,3.8 AWD,프리미엄 럭셔리,201901.0,2019,2750.0,222419.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:00:11.000 +09,전북,허니비모터스,198저7719,0,1,3,0.0,73.797,1,0,,제네시스
16031,38618668,제네시스,G90,3.8 AWD,럭셔리,202105.0,2021,3450.0,157444.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:23:47.000 +09,대구,M월드 보광모터스,102오8741,0,0,1,0.0,0.0,1,0,,제네시스
3771,38498086,현대,올 뉴 투싼,디젤 1.6 2WD,모던,201907.0,2019,1290.0,129415.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:42:10.000 +09,서울,주)오토리안,14러1019,0,0,1,0.0,0.0,0,0,,투싼
28965,38880030,현대,아반떼 AD,1.6 GDI 스마트,(세부등급 없음),201509.0,2016,1050.0,60840.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:00:38.000 +09,전남,JC모터스,60다0965,2,1,1,276.7604,49.8219,0,0,,아반떼
16413,38896779,제네시스,G80,3.3 GDI AWD,럭셔리,201708.0,2018,1710.0,152039.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:16:09.000 +09,경기,벧엘자동차2,21두4912,2,2,1,136.4653,136.096,0,0,,제네시스
1143,39044141,현대,쏘나타 하이브리드 (DN8),프리미엄,밀레니얼,202101.0,2021,2370.0,57318.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:15:16.000 +09,대구,(주) 모터스링크,175어9743,1,1,1,130.8843,123.1768,1,0,,쏘나타
11765,38919789,현대,코나,디젤 1.6 2WD,모던 테크,201804.0,2018,1290.0,114447.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:51:15.000 +09,부산,대경모터스,10나8979,1,0,4,64.5261,0.0,0,0,,코나
8797,38826557,현대,싼타페 TM,디젤 2.0 2WD,인스퍼레이션,201809.0,2019,2650.0,61400.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:08:02.000 +09,서울,(주)UCS(더오토),23다8829,1,0,3,149.8627,0.0,0,0,,싼타페
16865,38987671,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202301.0,2023,5300.0,52050.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:08:32.000 +09,경기,명문자동차,328거3189,1,0,0,0.0,0.0,0,0,,제네시스
15964,39034662,제네시스,GV80,2.5T 가솔린 AWD,(세부등급 없음),202005.0,2020,4250.0,117897.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:24:53.000 +09,경기,(주)뉴카카,212부9207,1,1,3,49.503,79.78,1,0,,제네시스
23809,39060103,현대,그랜저 (GN7),2.5 가솔린 2WD,캘리그래피,202302.0,2023,4030.0,11843.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:24:49.000 +09,광주,(주)자동차이야기,242두3016,0,0,1,0.0,0.0,1,0,,그랜저
19728,38711379,제네시스,GV80,3.5T 가솔린 AWD,(세부등급 없음),202008.0,2020,4399.0,117169.0,가솔린,오토,ORIGINAL,일반,2025-03-19 17:01:17.000 +09,경기,수원해동자동차,148저6214,1,0,1,520.5,0.0,0,0,,제네시스
1166,38683525,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,202007.0,2020,1390.0,128276.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:14:02.000 +09,충남,sb모터스,102나4514,3,0,2,94.8399,0.0,1,0,,쏘나타
30192,38910260,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201704.0,2018,1050.0,98153.0,가솔린,오토,ORIGINAL,일반,2025-03-20 06:51:51.000 +09,전북,대한오토,01더8256,4,1,4,299.2515,83.835,0,0,,아반떼
11062,38946742,현대,더 뉴 싼타페,디젤 2.2 2WD,익스클루시브,202201.0,2022,2350.0,97611.0,디젤,오토,ORIGINAL,일반,2025-03-19 14:38:28.000 +09,전북,혁신모터스,259머4896,3,0,1,220.6629,0.0,0,0,,싼타페
11864,38944513,현대,코나,1.6 터보 2WD,프리미엄,201904.0,2019,1630.0,75835.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:40:13.000 +09,경기,관악jd모터스,14머3927,0,4,2,0.0,233.533,0,0,,코나
17237,38727404,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201710.0,2018,2060.0,125002.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:03:04.000 +09,서울,(주)마이원카,07고4538,4,5,4,293.835,409.465,0,0,,제네시스
11117,39255635,현대,싼타페 TM,디젤 2.2 4WD,프리미엄,202007.0,2020,2320.0,85034.0,디젤,오토,ORIGINAL,일반,2025-03-19 12:52:56.000 +09,경기,(주)카마트몰,269우2257,0,0,1,0.0,0.0,1,0,,싼타페
22976,39201593,현대,더 뉴 그랜저 IG,3.3,캘리그래피,202003.0,2020,3080.0,60338.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:24:03.000 +09,대구,에스모터스,355머3931,2,1,2,165.6507,127.2958,0,0,,그랜저
5398,36245253,현대,투싼,가솔린 메트로 2WD MX,,200903.0,2009,500.0,161338.0,가솔린,오토,ORIGINAL,일반,2025-03-18 12:10:22.000 +09,경기,(주)오토커넥션,68마3850,2,1,4,370.4151,79.4478,0,0,,투싼
9195,39248954,현대,싼타페 더 프라임,디젤 2.0 2WD,1 밀리언,201608.0,2017,1750.0,99443.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:29:10.000 +09,부산,카톡모터스,60루0242,0,2,1,0.0,431.12,0,0,,싼타페
20686,39088225,현대,더 뉴 그랜저 IG,2.5,익스클루시브,202006.0,2020,2490.0,53696.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:29:02.000 +09,광주,(주)덕산자동차매매,107우9401,0,1,1,0.0,32.8698,1,0,,그랜저
16895,38984578,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202101.0,2021,3880.0,72531.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:08:02.000 +09,경기,㈜오토핸즈,111라7954,2,0,0,244.8951,0.0,0,0,,제네시스
7687,38310973,현대,스타리아,HEV 1.6 카고 3인승,모던,202408.0,2025,2909.0,550.0,가솔린+전기,오토,ORIGINAL,리스,2025-03-20 09:07:09.000 +09,서울,,801머3150,0,0,0,0.0,0.0,0,0,,스타리아
1227,39087312,현대,쏘나타 (DN8),2.0,인스퍼레이션,201905.0,2020,2000.0,82066.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:11:11.000 +09,충북,(주)더챔,62러3115,3,1,1,404.5203,267.1324,0,0,,쏘나타
8417,39155905,현대,스타리아,카고 5인승,모던,202201.0,2022,2210.0,79700.0,디젤,오토,ORIGINAL,일반,2025-03-17 15:42:24.000 +09,경기,(주)제네럴모터스,813서5161,0,0,0,0.0,0.0,0,0,,스타리아
7682,39087247,현대,스타리아,카고 3인승,모던,202306.0,2023,2990.0,22490.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:08:09.000 +09,경기,드림,814러9910,0,0,0,0.0,0.0,0,0,,스타리아
15355,39202074,제네시스,EQ900,3.8 GDI AWD,프리미엄 럭셔리,201707.0,2018,1950.0,183059.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:34:10.000 +09,대구,경운자동차상사,52다9368,2,1,2,796.509,29.344,0,0,,제네시스
6951,38474525,현대,팰리세이드,디젤 2.2 2WD,프레스티지,201901.0,2019,2820.0,90797.0,디젤,오토,ORIGINAL,일반,2025-03-19 17:59:36.000 +09,경남,메이저모터스,100머8182,4,0,3,616.5146,0.0,1,0,,팰리세이드
10054,39237316,현대,싼타페 TM,디젤 2.0 2WD,프레스티지,201903.0,2019,1900.0,130471.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:31:30.000 +09,경기,다온자동차,37보3912,0,1,1,0.0,64.826,0,0,,싼타페
869,39103742,현대,LF 쏘나타,LPI 프리미엄 스페셜,,201507.0,2016,1050.0,101469.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:27:10.000 +09,경기,제이디모터스,11주7898,1,1,0,78.2213,123.6274,0,0,,쏘나타
13247,38904936,현대,더 뉴 그랜드 스타렉스,밴 3인승,스마트,202010.0,2021,1570.0,96542.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:38:05.000 +09,경기,홈카,93누0185,4,1,1,157.3794,28.2619,0,0,,스타렉스
975,38890723,현대,LF 쏘나타,2.0 프리미엄,(세부등급 없음),201504.0,2015,1430.0,81142.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:22:11.000 +09,대구,에스모터스,38러8152,3,1,1,156.376,93.479,0,0,,쏘나타
11053,39239259,현대,더 뉴 싼타페,디젤 2.2 4WD,프리미엄 초이스,202103.0,2021,2790.0,51772.0,디젤,오토,ORIGINAL,일반,2025-03-19 14:51:37.000 +09,대전,(주) 마이카,172누2790,0,0,2,0.0,0.0,1,0,,싼타페
6734,39244907,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,캘리그래피,202310.0,2024,4499.0,19074.0,가솔린,오토,ORIGINAL,일반,2025-03-19 21:39:45.000 +09,경기,드림카,166너1219,0,0,0,0.0,0.0,0,0,,팰리세이드
25055,39242424,현대,그랜저 IG,2.4 프리미엄,스페셜,201705.0,2018,1745.0,64700.0,가솔린,오토,ORIGINAL,일반,2025-03-19 17:20:41.000 +09,전북,유진모터스,350부4269,1,0,4,257.6776,0.0,1,0,,그랜저
15656,38664441,제네시스,G80 (RG3),디젤 2.2 2WD,(세부등급 없음),202011.0,2021,2699.0,192949.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:29:50.000 +09,경기,(주)왕카,153어7205,2,1,1,98.6988,149.7559,1,0,,제네시스
1534,36756394,현대,LF 쏘나타,2.0 스타일,스페셜,201501.0,2015,840.0,130920.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:50:30.000 +09,서울,프로모터스,07소4104,2,1,6,175.6896,81.122,1,0,,쏘나타
21663,39205775,현대,그랜저 하이브리드 (GN7),프리미엄,,202308.0,2023,3890.0,15039.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:55:50.000 +09,대전,(주)영진모터스대표,131모9738,1,2,0,0.0,185.3268,0,0,,그랜저
20573,39266330,현대,그랜저 (GN7),2.5 가솔린 2WD,익스클루시브,202302.0,2023,3970.0,15529.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:42:23.000 +09,충북,주식회사신세계자동차,203오3817,0,0,0,0.0,0.0,0,0,,그랜저
24456,39193205,현대,더 뉴 그랜저 IG,3.3,프리미엄 초이스,202012.0,2020,2260.0,68056.0,가솔린,오토,ORIGINAL,일반,2025-03-19 20:12:40.000 +09,부산,JJ모터스,116너7897,0,1,3,0.0,86.3662,1,0,,그랜저
8872,38763091,현대,더 뉴 싼타페,디젤 2.2 4WD,프리미엄 초이스,202109.0,2021,2100.0,80212.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:05:03.000 +09,부산,오토플러스(주),141허3193,0,1,0,0.0,345.2879,0,0,,싼타페
1685,39220037,현대,쏘나타 (DN8),2.0,모던,202302.0,2023,1990.0,23212.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:09:13.000 +09,서울,(주)대진자동차,197조7642,2,1,1,168.3409,231.235,0,0,,쏘나타
334,39030710,현대,쏘나타 하이브리드 (DN8),프리미엄 플러스,,202112.0,2022,2099.0,71533.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:51:27.000 +09,경기,신드롬모터스,102러2815,1,0,2,48.8054,0.0,1,0,,쏘나타
319,39255201,현대,쏘나타 디 엣지(DN8),1.6 터보,익스클루시브,202409.0,2024,3120.0,4922.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:52:11.000 +09,인천,에이치투모터스,213더9079,0,0,0,0.0,0.0,0,0,,쏘나타
15837,39259379,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,(세부등급 없음),202007.0,2021,3690.0,73879.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:27:11.000 +09,대구,진모터스,134우9400,0,0,1,0.0,0.0,0,0,,제네시스
25931,38927690,현대,그랜저 IG,2.4 프리미엄,(세부등급 없음),201805.0,2019,2250.0,67950.0,가솔린,오토,ORIGINAL,일반,2025-03-19 08:59:01.000 +09,울산,상원 모터스,04도5152,5,2,1,511.7851,114.111,0,0,,그랜저
14862,39120543,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,(세부등급 없음),202003.0,2021,4180.0,58747.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:42:12.000 +09,충남,주식회사 하이오토,309부4297,2,0,4,140.4716,0.0,1,0,,제네시스
17795,38360473,제네시스,GV70,2.5T 가솔린 2WD,(세부등급 없음),202211.0,2023,4890.0,30553.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:15:42.000 +09,울산,신진모터스,145다6754,1,0,1,193.649,0.0,0,0,,제네시스
21504,38844818,현대,더 뉴 그랜저 IG 하이브리드,르블랑,,202203.0,2022,2520.0,101169.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:59:06.000 +09,인천,카프라자,252어9570,2,0,1,793.7144,0.0,0,0,,그랜저
23581,38477581,현대,그랜저 IG,3.0 LPi 모던 (렌터카),,201801.0,2018,1590.0,97797.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:07:17.000 +09,부산,(주)차순이모터스,224두6258,2,5,4,159.506,380.8982,1,0,,그랜저
22707,38836516,현대,그랜저 IG,2.4 모던,,201802.0,2018,1690.0,44204.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:30:12.000 +09,경기,베스트자동차,282어8775,2,0,1,90.4897,0.0,1,0,,그랜저
18735,39253203,제네시스,G80,3.3 GDI AWD,럭셔리,201805.0,2018,1650.0,134097.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:57:42.000 +09,경기,DH모터스,17버1593,1,2,1,63.773,497.1243,0,0,,제네시스
8937,38495759,현대,더 뉴 싼타페,HEV 1.6 2WD,익스클루시브,202208.0,2022,3180.0,36229.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 09:02:30.000 +09,부산,연산자동차,147노6863,1,1,1,38.4909,158.1258,0,0,,싼타페
18048,39198954,제네시스,더 뉴 G70,가솔린 2.0T 4WD,(세부등급 없음),202106.0,2021,3650.0,19112.0,가솔린,오토,ORIGINAL,일반,2025-03-20 07:01:56.000 +09,경기,명문자동차,104서8312,1,0,1,162.398,0.0,0,0,,제네시스
14937,39257355,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202101.0,2021,4650.0,46857.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:41:03.000 +09,경기,주식회사 설레임 오토모티브,275머6665,0,0,1,0.0,0.0,1,0,,제네시스
24890,39103026,현대,그랜저 (GN7),2.5 가솔린 2WD,캘리그래피,202302.0,2023,3780.0,22990.0,가솔린,오토,ORIGINAL,일반,2025-03-19 18:12:11.000 +09,대구,upgu car,266소6544,1,0,1,161.563,0.0,1,0,,그랜저
11709,38329220,현대,더 뉴 코나,가솔린 1.6 터보 4WD,인스퍼레이션,202103.0,2021,2099.0,84236.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:58:02.000 +09,경기,블루오토,257무6174,3,1,1,220.241,78.172,0,0,,코나
18451,38711628,제네시스,G80 (RG3),가솔린 3.5 터보 2WD,(세부등급 없음),202205.0,2022,4150.0,61604.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:56:57.000 +09,서울,(주)더원모빌,323모7197,5,2,1,492.589,177.118,0,0,,제네시스
3889,39140668,현대,투싼 (NX4),가솔린 1.6 터보 2WD,인스퍼레이션,202311.0,2023,2980.0,11758.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:33:10.000 +09,서울,(주) 오토네이션,138모8907,0,0,1,0.0,0.0,1,0,,투싼
19714,38693703,제네시스,G90,3.8 AWD,럭셔리,201908.0,2019,4180.0,43598.0,가솔린,오토,ORIGINAL,일반,2025-03-19 17:09:31.000 +09,부산,카몰,58라1429,0,0,1,0.0,0.0,0,0,,제네시스
28130,38346407,현대,아반떼 (CN7),1.6,인스퍼레이션,202006.0,2021,2050.0,49002.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:43:13.000 +09,대구,금강자동차상사,152저8642,0,0,3,0.0,0.0,1,0,,아반떼
4471,38861096,현대,투싼 (NX4),가솔린 1.6 터보 2WD,프리미엄,202012.0,2021,2480.0,24616.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:09:55.000 +09,부산,신세계모터스,136마7469,1,1,2,115.7352,193.1036,0,0,,투싼
26868,39233185,현대,아반떼 (CN7),1.6,인스퍼레이션,202007.0,2021,1700.0,70604.0,가솔린,오토,ORIGINAL,일반,2025-03-20 14:16:02.000 +09,서울,(주)오토플래닛,104허3976,1,0,0,99.6669,0.0,0,0,,아반떼
15249,38240900,제네시스,G70,3.3T 스포츠 AWD,슈프림,201712.0,2018,2850.0,38578.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:35:27.000 +09,대구,세화모터스,65모4563,0,0,2,0.0,0.0,0,0,,제네시스
19978,39105671,제네시스,GV70,2.5T 가솔린 2WD,(세부등급 없음),202103.0,2021,4499.0,54854.0,가솔린,오토,ORIGINAL,일반,2025-03-19 15:21:17.000 +09,경기,바른자동차,245러6862,2,0,0,183.8812,0.0,0,0,,제네시스
1877,38964199,현대,쏘나타 하이브리드 (DN8),프리미엄 플러스,,202109.0,2022,2450.0,46604.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 21:16:06.000 +09,대전,금성모터스(주),246노4574,0,1,1,0.0,39.2839,1,0,,쏘나타
27941,38410386,현대,더 뉴 아반떼 AD,1.6 디젤,스마트,201905.0,2019,1450.0,42319.0,디젤,오토,ORIGINAL,일반,2025-03-20 13:48:02.000 +09,경기,코리아모터스,52로4053,0,0,1,0.0,0.0,0,0,,아반떼
21972,39242960,현대,더 뉴 그랜저 IG 하이브리드,익스클루시브,,202102.0,2021,2290.0,136627.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:48:19.000 +09,경기,주식회사 설레임 오토모티브,220구2281,2,0,1,163.2668,0.0,1,0,,그랜저
12966,37850178,현대,그랜드 스타렉스,5인승 밴,CVX 프리미엄,201104.0,2011,680.0,184472.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:56:02.000 +09,충북,(주)더챔,89두5450,6,2,1,388.8084,246.8007,1,0,,스타렉스
23984,39267386,현대,그랜저 하이브리드 (GN7),익스클루시브,,202305.0,2023,4000.0,22490.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 21:57:56.000 +09,울산,주)마이카페이지울산,195호5612,0,0,0,0.0,0.0,0,0,,그랜저
16360,39035476,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,(세부등급 없음),202301.0,2023,5490.0,19373.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:17:03.000 +09,경기,(주)준모터스,162루2721,0,0,0,0.0,0.0,0,0,,제네시스
